Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Savings,Status
0.0,owner,36.0,53.0,separated,no_rec,freelance,35.0,174.0,10000.0,2000,600.0,787.0,7.14,good
1.0,parents,24.0,21.0,single,no_rec,fixed,35.0,60.0,0.0,0,900.0,1486.0,0.67,bad
1.0,owner,24.0,32.0,married,no_rec,partime,45.0,182.0,4000.0,200,175.0,175.0,18.51,bad
2.0,owner,60.0,26.0,single,no_rec,freelance,35.0,34.0,10000.0,4800,1600.0,1911.0,-1.84,bad
10.0,owner,60.0,50.0,married,no_rec,freelance,35.0,64.0,3500.0,0,700.0,985.0,2.49,good
1.0,other,36.0,32.0,single,no_rec,freelance,35.0,36.0,0.0,0,1000.0,1172.0,0.04,good
0.0,owner,18.0,26.0,single,no_rec,others,35.0,85.0,7500.0,2600,600.0,1290.0,0.72,good
7.0,rent,36.0,33.0,separated,yes_rec,fixed,47.0,115.0,0.0,0,645.0,895.0,3.8,good
1.0,other,36.0,46.0,married,no_rec,freelance,60.0,57.0,0.0,0,660.0,1212.0,-0.16,good
14.0,owner,18.0,37.0,married,no_rec,fixed,60.0,215.0,7000.0,0,600.0,1661.0,4.65,good
16.0,owner,60.0,48.0,married,no_rec,freelance,45.0,273.0,7000.0,0,2000.0,2529.0,6.84,good
8.0,parents,36.0,26.0,married,no_rec,freelance,45.0,101.0,4000.0,0,1000.0,1500.0,2.02,good
1.0,parents,60.0,22.0,single,no_rec,fixed,35.0,110.0,2000.0,0,1500.0,2098.0,3.0,good
0.0,other,36.0,41.0,married,yes_rec,freelance,35.0,44.0,0.0,0,1000.0,1600.0,0.32,bad
3.0,rent,36.0,61.0,married,no_rec,fixed,41.0,57.0,12000.0,0,2500.0,3559.0,0.23,bad
10.0,parents,48.0,24.0,single,no_rec,fixed,35.0,163.0,0.0,0,1000.0,1260.0,6.14,good
3.0,parents,24.0,24.0,married,no_rec,fixed,35.0,120.0,10000.0,0,500.0,650.0,4.08,good
4.0,parents,60.0,26.0,single,no_rec,fixed,35.0,52.0,0.0,0,1050.0,1372.0,0.97,bad
1.0,rent,36.0,22.0,single,no_rec,fixed,59.0,136.0,0.0,0,450.0,2050.0,6.16,good
3.0,owner,36.0,36.0,married,no_rec,freelance,90.0,82.0,4000.0,0,1300.0,1500.0,-0.22,bad
2.0,rent,48.0,45.0,married,no_rec,freelance,47.0,124.0,0.0,0,1600.0,1895.0,2.31,good
5.0,parents,12.0,43.0,married,no_rec,fixed,105.0,265.0,0.0,0,500.0,1114.0,3.84,good
5.0,parents,24.0,35.0,married,yes_rec,fixed,35.0,189.0,3000.0,0,800.0,1828.0,4.62,good
4.0,owner,60.0,35.0,married,yes_rec,freelance,45.0,184.0,15000.0,3000,2000.0,2477.0,3.27,bad
10.0,parents,36.0,28.0,married,no_rec,freelance,45.0,230.0,0.0,0,1700.0,2300.0,3.92,good
2.0,owner,60.0,32.0,married,yes_rec,fixed,60.0,260.0,2500.0,450,1800.0,2400.0,6.52,bad
30.0,priv,36.0,66.0,single,no_rec,fixed,35.0,111.0,3500.0,0,800.0,1251.0,3.42,good
15.0,other,48.0,33.0,married,no_rec,fixed,45.0,125.0,0.0,0,1000.0,1587.0,3.84,good
0.0,parents,36.0,25.0,single,no_rec,fixed,35.0,440.0,0.0,0,550.0,1546.0,26.51,good
3.0,owner,60.0,40.0,married,yes_rec,fixed,60.0,200.0,8000.0,0,1700.0,2000.0,4.94,bad
4.0,rent,48.0,42.0,married,no_rec,freelance,100.0,245.0,0.0,0,1450.0,1489.0,4.8,good
4.0,owner,60.0,42.0,married,no_rec,others,105.0,88.0,3500.0,108,1000.0,1025.0,-1.08,bad
12.0,owner,60.0,35.0,married,no_rec,fixed,60.0,92.0,3000.0,1600,875.0,875.0,1.1,bad
1.0,rent,60.0,30.0,married,no_rec,partime,84.0,92.0,0.0,0,750.0,900.0,0.64,bad
18.0,owner,60.0,39.0,married,no_rec,fixed,60.0,130.0,3500.0,0,1400.0,1471.0,3.0,good
12.0,parents,60.0,27.0,single,no_rec,fixed,35.0,150.0,0.0,0,1350.0,1750.0,5.11,good
7.0,owner,60.0,44.0,married,no_rec,fixed,45.0,112.0,3500.0,0,1450.0,1625.0,2.77,good
5.0,owner,60.0,40.0,married,yes_rec,fixed,60.0,134.0,3500.0,0,1200.0,1291.0,3.7,good
2.0,owner,60.0,32.0,married,yes_rec,fixed,60.0,101.0,7000.0,2500,1600.0,1850.0,0.6,bad
14.0,owner,60.0,29.0,married,no_rec,fixed,35.0,143.0,5000.0,0,1400.0,1668.0,4.63,good
5.0,priv,72.0,29.0,married,no_rec,fixed,45.0,92.0,1500.0,850,1450.0,1516.0,1.91,bad
1.0,other,36.0,40.0,married,yes_rec,fixed,75.0,150.0,0.0,0,800.0,800.0,3.38,bad
2.0,rent,48.0,41.0,separated,no_rec,fixed,61.0,162.0,0.0,0,900.0,1178.0,5.39,good
1.0,owner,48.0,34.0,married,no_rec,others,60.0,45.0,2500.0,0,1000.0,1476.0,-0.72,bad
13.0,owner,24.0,37.0,single,no_rec,fixed,35.0,100.0,3000.0,0,800.0,1494.0,1.95,good
12.0,owner,48.0,42.0,married,no_rec,fixed,60.0,118.0,5000.0,0,900.0,1350.0,3.09,good
0.0,parents,36.0,22.0,married,no_rec,partime,35.0,72.0,0.0,0,650.0,950.0,2.05,good
6.0,parents,12.0,27.0,single,no_rec,freelance,35.0,129.0,0.0,0,400.0,1777.0,2.82,good
3.0,parents,36.0,29.0,single,no_rec,partime,35.0,110.0,0.0,0,800.0,1428.0,3.38,good
5.0,owner,36.0,58.0,married,no_rec,others,35.0,80.0,7000.0,0,750.0,1150.0,2.16,good
12.0,owner,36.0,34.0,married,no_rec,fixed,60.0,97.0,4500.0,96,600.0,1253.0,2.16,good
14.0,owner,60.0,43.0,married,no_rec,fixed,45.0,103.0,4000.0,0,950.0,1206.0,3.66,good
0.0,owner,36.0,42.0,married,no_rec,fixed,75.0,127.0,7000.0,0,2500.0,3058.0,0.75,bad
15.0,owner,60.0,31.0,married,yes_rec,fixed,45.0,96.0,4000.0,0,960.0,1031.0,3.19,bad
1.0,priv,48.0,55.0,married,no_rec,fixed,60.0,94.0,8000.0,840,900.0,1050.0,1.37,bad
7.0,parents,6.0,28.0,single,no_rec,fixed,35.0,93.0,68.0,0,600.0,1827.0,0.58,good
0.0,parents,60.0,24.0,single,no_rec,fixed,35.0,148.0,12000.0,0,1150.0,1275.0,5.9,good
2.0,owner,60.0,44.0,married,no_rec,fixed,75.0,274.0,6000.0,0,1600.0,2070.0,7.46,good
5.0,parents,60.0,59.0,married,no_rec,others,35.0,140.0,5000.0,0,650.0,730.0,9.69,good
20.0,rent,48.0,44.0,widow,yes_rec,freelance,43.0,77.0,0.0,0,550.0,1499.0,2.97,good
1.0,parents,36.0,27.0,single,no_rec,fixed,35.0,91.0,0.0,0,1000.0,1866.0,2.02,good
0.0,rent,36.0,34.0,single,no_rec,partime,44.0,85.0,0.0,0,325.0,375.0,4.54,bad
29.0,owner,60.0,50.0,widow,no_rec,fixed,35.0,175.0,6000.0,0,1143.0,1143.0,7.35,bad
6.0,ignore,24.0,37.0,married,no_rec,fixed,75.0,466.0,10000.0,800,1678.0,1678.0,5.48,good
3.0,owner,48.0,42.0,married,no_rec,fixed,45.0,150.0,20000.0,3000,1500.0,2163.0,2.4,good
1.0,parents,48.0,22.0,single,no_rec,partime,35.0,52.0,0.0,0,1200.0,1442.0,0.68,bad
4.0,rent,36.0,35.0,married,no_rec,partime,52.0,72.0,0.0,0,350.0,899.0,2.06,good
0.0,owner,36.0,37.0,married,no_rec,freelance,60.0,162.0,15000.0,0,400.0,750.0,9.18,good
13.0,owner,36.0,50.0,married,no_rec,fixed,45.0,139.0,1800.0,0,715.0,1683.0,4.73,good
12.0,parents,60.0,32.0,married,no_rec,fixed,35.0,105.0,0.0,0,1400.0,1780.0,3.0,good
5.0,owner,60.0,58.0,married,no_rec,freelance,45.0,93.0,45000.0,0,1500.0,2090.0,1.92,good
22.0,owner,48.0,48.0,married,no_rec,freelance,75.0,642.0,37000.0,0,1000.0,1484.0,27.22,good
15.0,owner,60.0,56.0,married,yes_rec,freelance,45.0,155.0,10500.0,0,1250.0,1392.0,5.28,good
30.0,owner,60.0,53.0,married,no_rec,fixed,35.0,120.0,4000.0,0,1250.0,1401.0,4.08,good
3.0,rent,36.0,45.0,married,no_rec,freelance,61.0,155.0,10000.0,0,1000.0,1500.0,3.38,good
20.0,owner,48.0,37.0,separated,no_rec,fixed,35.0,165.0,8000.0,1000,1300.0,2500.0,4.43,good
0.0,parents,24.0,23.0,married,no_rec,partime,35.0,150.0,0.0,0,500.0,1175.0,5.52,good
5.0,rent,60.0,29.0,married,no_rec,fixed,56.0,105.0,0.0,0,1350.0,1396.0,2.18,bad
1.0,parents,60.0,20.0,single,no_rec,fixed,35.0,65.0,0.0,0,1000.0,1479.0,1.8,good
5.0,owner,12.0,27.0,married,no_rec,fixed,45.0,86.0,2500.0,0,1000.0,1600.0,0.49,bad
3.0,rent,60.0,34.0,married,no_rec,freelance,45.0,49.0,0.0,0,1000.0,1625.0,0.24,bad
10.0,rent,48.0,39.0,married,no_rec,fixed,51.0,163.0,0.0,0,880.0,1345.0,6.11,good
3.0,other,60.0,32.0,married,no_rec,freelance,35.0,101.0,0.0,0,1000.0,1731.0,3.96,good
5.0,owner,6.0,52.0,married,no_rec,fixed,35.0,122.0,2000.0,0,250.0,1500.0,2.09,good
4.0,rent,36.0,34.0,married,no_rec,fixed,73.0,126.0,0.0,0,1000.0,1250.0,1.91,bad
3.0,owner,36.0,28.0,married,no_rec,partime,35.0,100.0,3000.0,0,1000.0,1851.0,2.34,bad
1.0,other,36.0,37.0,married,no_rec,freelance,60.0,27.0,0.0,0,850.0,1000.0,-1.4,bad
5.0,owner,36.0,45.0,married,no_rec,fixed,75.0,167.0,7000.0,2300,400.0,800.0,6.21,good
14.0,rent,48.0,33.0,married,no_rec,fixed,65.0,45.0,0.0,0,1300.0,1695.0,-0.74,bad
27.0,owner,36.0,53.0,married,yes_rec,fixed,35.0,136.0,4000.0,0,350.0,1389.0,10.39,good
1.0,owner,48.0,39.0,married,no_rec,fixed,45.0,150.0,10500.0,0,1300.0,1392.0,3.88,good
24.0,owner,18.0,38.0,married,yes_rec,fixed,45.0,32.0,7000.0,90,300.0,400.0,-0.83,good
15.0,owner,24.0,29.0,married,no_rec,fixed,45.0,130.0,4000.0,0,400.0,899.0,5.1,good
20.0,owner,60.0,36.0,married,no_rec,fixed,45.0,218.0,5000.0,2500,1600.0,2478.0,5.55,good
31.0,owner,48.0,57.0,married,yes_rec,freelance,60.0,230.0,19400.0,1781,600.0,887.0,12.18,good
0.0,owner,60.0,24.0,married,no_rec,others,35.0,104.0,7000.0,2500,1350.0,1425.0,1.96,bad
7.0,owner,36.0,36.0,married,no_rec,fixed,45.0,103.0,4000.0,0,325.0,1626.0,6.42,good
9.0,rent,48.0,23.0,married,no_rec,fixed,47.0,118.0,0.0,0,1500.0,1643.0,2.27,good
0.0,rent,36.0,36.0,married,no_rec,partime,84.0,240.0,0.0,0,1050.0,1342.0,5.35,bad
18.0,other,36.0,52.0,married,no_rec,fixed,35.0,120.0,0.0,0,600.0,1418.0,5.1,good
19.0,priv,60.0,54.0,married,no_rec,fixed,45.0,80.0,3500.0,0,1300.0,1534.0,1.62,good
2.0,rent,36.0,45.0,single,no_rec,fixed,45.0,99.0,3000.0,0,350.0,555.0,5.55,good
8.0,owner,36.0,53.0,married,no_rec,fixed,45.0,254.0,6000.0,0,350.0,575.0,21.5,good
12.0,owner,60.0,27.0,married,no_rec,fixed,35.0,167.0,4000.0,0,1000.0,1537.0,7.92,good
16.0,rent,60.0,47.0,married,yes_rec,fixed,72.0,120.0,0.0,0,1150.0,1428.0,2.5,good
26.0,owner,36.0,44.0,married,no_rec,fixed,75.0,108.0,6000.0,0,1606.0,2605.0,0.74,good
32.0,owner,36.0,56.0,married,no_rec,fixed,60.0,152.0,7000.0,0,1000.0,2950.0,3.31,good
12.0,priv,12.0,41.0,married,no_rec,freelance,75.0,111.0,20000.0,0,1200.0,2130.0,0.36,good
1.0,owner,60.0,59.0,married,no_rec,others,45.0,228.0,10000.0,0,1150.0,1150.0,9.55,good
14.0,owner,48.0,48.0,married,yes_rec,fixed,60.0,107.0,5000.0,0,850.0,1801.0,2.65,good
7.0,rent,60.0,56.0,married,no_rec,fixed,55.0,101.0,0.0,0,790.0,1106.0,3.49,good
13.0,parents,36.0,27.0,single,no_rec,fixed,35.0,105.0,0.0,0,500.0,800.0,5.04,good
1.0,parents,48.0,36.0,married,no_rec,partime,60.0,150.0,0.0,0,1000.0,1148.0,4.32,bad
0.0,priv,60.0,31.0,married,no_rec,freelance,45.0,165.0,4500.0,0,1550.0,1954.0,4.65,good
5.0,owner,60.0,49.0,married,yes_rec,fixed,60.0,125.0,14000.0,0,1000.0,1297.0,3.9,good
30.0,rent,24.0,53.0,married,no_rec,freelance,69.0,240.0,25000.0,0,1000.0,2200.0,4.1,good
21.0,owner,48.0,53.0,married,no_rec,fixed,35.0,110.0,3000.0,0,1000.0,1674.0,3.6,good
11.0,owner,60.0,38.0,married,no_rec,freelance,35.0,122.0,3500.0,0,1000.0,1182.0,5.22,good
11.0,rent,60.0,50.0,married,no_rec,freelance,50.0,152.0,0.0,0,1400.0,1637.0,4.37,good
4.0,parents,48.0,21.0,single,no_rec,fixed,35.0,60.0,4000.0,0,600.0,1320.0,2.0,good
2.0,rent,60.0,41.0,married,no_rec,freelance,44.0,90.0,0.0,0,1800.0,2213.0,1.53,bad
20.0,owner,24.0,46.0,married,no_rec,freelance,35.0,40.0,17000.0,0,1000.0,1895.0,0.12,good
26.0,owner,60.0,54.0,married,no_rec,freelance,60.0,186.0,80000.0,0,1600.0,2257.0,4.73,good
20.0,owner,36.0,48.0,married,no_rec,fixed,60.0,131.0,3500.0,0,1000.0,2188.0,2.56,good
1.0,parents,24.0,26.0,single,no_rec,fixed,45.0,153.0,18500.0,0,500.0,1505.0,5.18,good
8.0,priv,36.0,33.0,married,no_rec,freelance,45.0,159.0,5100.0,0,600.0,1124.0,6.84,good
12.0,priv,48.0,37.0,married,no_rec,freelance,60.0,100.0,9000.0,0,1200.0,1995.0,1.6,good
4.0,owner,60.0,37.0,married,no_rec,freelance,35.0,128.0,18000.0,0,800.0,1560.0,6.98,good
4.0,owner,60.0,37.0,married,no_rec,freelance,35.0,128.0,18000.0,0,800.0,1560.0,6.98,good
4.0,priv,60.0,43.0,married,yes_rec,fixed,45.0,109.0,0.0,0,1050.0,1530.0,3.66,bad
2.0,owner,60.0,33.0,married,no_rec,fixed,60.0,198.0,4600.0,3500,700.0,760.0,8.83,good
13.0,rent,48.0,28.0,married,yes_rec,fixed,54.0,190.0,0.0,0,800.0,1157.0,8.16,bad
28.0,owner,24.0,49.0,married,no_rec,fixed,35.0,73.0,2700.0,0,400.0,500.0,2.28,good
5.0,parents,24.0,28.0,single,yes_rec,freelance,35.0,32.0,0.0,0,400.0,640.0,-0.18,bad
15.0,owner,60.0,32.0,divorced,no_rec,freelance,35.0,192.0,6000.0,3300,1550.0,1612.0,4.8,good
21.0,owner,36.0,51.0,married,no_rec,fixed,75.0,160.0,1500.0,0,900.0,1221.0,3.4,good
3.0,owner,60.0,28.0,married,yes_rec,partime,60.0,122.0,5000.0,1000,800.0,1484.0,3.9,good
2.0,owner,36.0,30.0,married,no_rec,freelance,35.0,84.0,4000.0,0,1100.0,1850.0,1.6,good
14.0,owner,48.0,51.0,married,no_rec,fixed,45.0,130.0,2000.0,0,1400.0,1700.0,2.91,good
6.0,priv,60.0,45.0,married,no_rec,fixed,60.0,169.0,2500.0,300,1250.0,1565.0,5.09,good
4.0,parents,24.0,40.0,single,no_rec,fixed,35.0,150.0,5500.0,600,500.0,1672.0,5.23,good
1.0,rent,60.0,29.0,married,no_rec,fixed,59.0,142.0,0.0,0,700.0,1344.0,7.11,good
5.0,priv,36.0,32.0,married,no_rec,fixed,75.0,101.0,40000.0,0,1400.0,1444.0,0.67,good
2.0,parents,36.0,24.0,single,no_rec,fixed,35.0,65.0,0.0,0,895.0,895.0,1.21,bad
0.0,owner,60.0,30.0,single,no_rec,partime,35.0,285.0,8000.0,0,850.0,1251.0,17.65,good
14.0,priv,48.0,42.0,married,no_rec,fixed,90.0,151.0,8000.0,6300,1000.0,1650.0,-0.1,good
0.0,rent,48.0,49.0,married,no_rec,partime,52.0,72.0,0.0,0,500.0,950.0,1.92,bad
4.0,rent,60.0,34.0,single,no_rec,fixed,43.0,80.0,0.0,0,1500.0,2218.0,1.48,bad
2.0,owner,36.0,29.0,single,no_rec,freelance,35.0,71.0,3000.0,0,950.0,1300.0,1.36,bad
15.0,owner,48.0,50.0,married,yes_rec,freelance,60.0,95.0,148.0,1,4000.0,6146.0,0.42,bad
11.0,owner,48.0,26.0,married,no_rec,fixed,35.0,135.0,3500.0,0,200.0,1871.0,24.0,bad
25.0,owner,48.0,48.0,married,yes_rec,fixed,35.0,202.0,4000.0,0,800.0,1800.0,10.02,good
21.0,owner,36.0,50.0,divorced,no_rec,freelance,35.0,37.0,80000.0,0,1250.0,1423.0,0.06,good
2.0,owner,36.0,21.0,single,yes_rec,freelance,35.0,25.0,13000.0,4000,1000.0,1200.0,-1.8,bad
20.0,owner,36.0,63.0,married,no_rec,freelance,35.0,110.0,6000.0,0,1000.0,1675.0,2.7,good
9.0,owner,60.0,32.0,married,no_rec,fixed,45.0,103.0,4500.0,0,1100.0,1293.0,3.16,good
15.0,owner,60.0,51.0,married,no_rec,fixed,60.0,216.0,5000.0,0,1000.0,1200.0,9.36,good
5.0,parents,60.0,25.0,single,no_rec,fixed,35.0,75.0,0.0,0,1200.0,1300.0,2.0,good
1.0,other,60.0,32.0,married,yes_rec,partime,35.0,114.0,4000.0,500,1150.0,1661.0,3.86,bad
14.0,owner,60.0,28.0,married,yes_rec,fixed,35.0,198.0,7000.0,900,1000.0,1850.0,9.24,good
9.0,rent,48.0,32.0,married,yes_rec,fixed,87.0,270.0,0.0,0,1000.0,1640.0,8.78,good
7.0,owner,12.0,45.0,widow,yes_rec,freelance,75.0,200.0,15000.0,0,600.0,1130.0,2.5,good
1.0,parents,24.0,21.0,single,no_rec,fixed,35.0,64.0,3000.0,0,700.0,1250.0,0.99,good
19.0,owner,24.0,35.0,married,no_rec,fixed,60.0,90.0,4000.0,0,200.0,1147.0,3.6,good
12.0,owner,60.0,27.0,married,no_rec,fixed,35.0,132.0,3000.0,1400,1400.0,1428.0,3.56,good
11.0,owner,60.0,26.0,married,no_rec,fixed,35.0,70.0,5000.0,0,1050.0,1273.0,2.0,good
1.0,parents,48.0,21.0,single,no_rec,partime,35.0,164.0,0.0,0,1400.0,1503.0,4.42,good
2.0,owner,24.0,40.0,married,no_rec,freelance,60.0,68.0,5000.0,0,680.0,1682.0,0.28,good
6.0,parents,48.0,37.0,married,no_rec,fixed,45.0,179.0,0.0,0,1000.0,1530.0,6.43,good
5.0,owner,60.0,35.0,married,no_rec,freelance,45.0,84.0,25000.0,0,1500.0,1850.0,1.56,good
25.0,priv,60.0,58.0,married,no_rec,fixed,35.0,164.0,5000.0,1000,1500.0,2000.0,4.76,good
15.0,owner,60.0,50.0,widow,yes_rec,freelance,35.0,25.0,15000.0,2520,880.0,951.0,-2.4,bad
5.0,parents,24.0,25.0,single,no_rec,partime,35.0,111.0,0.0,0,750.0,1125.0,2.43,good
13.0,owner,60.0,43.0,married,no_rec,fixed,45.0,123.0,3500.0,0,1600.0,1805.0,2.93,good
35.0,rent,60.0,52.0,married,no_rec,fixed,83.0,384.0,3000.0,3000,900.0,1633.0,18.07,good
6.0,parents,60.0,41.0,married,no_rec,fixed,75.0,217.0,0.0,0,1230.0,1238.0,6.93,good
28.0,owner,30.0,54.0,married,no_rec,fixed,45.0,234.0,15000.0,0,1250.0,2166.0,4.54,good
25.0,owner,36.0,50.0,married,no_rec,freelance,60.0,345.0,25000.0,3000,2300.0,3295.0,3.99,good
0.0,owner,60.0,61.0,married,no_rec,others,35.0,113.0,3000.0,0,1300.0,1726.0,3.6,good
20.0,other,48.0,47.0,married,no_rec,fixed,45.0,182.0,0.0,0,1200.0,1431.0,5.48,good
15.0,parents,48.0,30.0,separated,no_rec,fixed,35.0,126.0,0.0,0,850.0,1075.0,5.14,good
5.0,owner,36.0,35.0,separated,no_rec,freelance,45.0,99.0,2000.0,0,750.0,975.0,2.59,bad
3.0,parents,24.0,20.0,single,no_rec,fixed,35.0,170.0,2000.0,0,500.0,1624.0,6.48,good
2.0,owner,48.0,57.0,married,no_rec,fixed,45.0,184.0,4000.0,0,1000.0,1500.0,6.67,good
1.0,owner,60.0,43.0,married,no_rec,partime,75.0,147.0,6000.0,2000,750.0,1256.0,4.16,bad
10.0,owner,36.0,43.0,married,no_rec,fixed,60.0,200.0,6500.0,0,1370.0,1717.0,3.68,good
15.0,owner,60.0,29.0,married,no_rec,fixed,45.0,42.0,15000.0,4800,1500.0,2519.0,-2.04,good
0.0,rent,60.0,38.0,married,no_rec,fixed,67.0,69.0,0.0,0,1200.0,1497.0,0.1,bad
0.0,rent,36.0,25.0,single,no_rec,partime,44.0,93.0,0.0,0,800.0,1212.0,2.21,good
0.0,owner,36.0,27.0,married,no_rec,freelance,45.0,69.0,3500.0,1500,600.0,780.0,0.54,bad
4.0,other,48.0,20.0,single,no_rec,fixed,35.0,245.0,0.0,0,1126.0,1631.0,8.95,good
1.0,rent,36.0,44.0,married,yes_rec,fixed,54.0,88.0,0.0,0,500.0,650.0,2.45,bad
16.0,owner,60.0,44.0,married,no_rec,fixed,35.0,150.0,2500.0,400,2000.0,2190.0,3.33,bad
0.0,parents,12.0,22.0,single,no_rec,others,35.0,42.0,0.0,0,200.0,748.0,0.42,good
15.0,owner,48.0,29.0,married,no_rec,freelance,45.0,176.0,16200.0,0,1400.0,2475.0,4.49,good
15.0,rent,24.0,42.0,married,yes_rec,fixed,41.0,64.0,0.0,0,200.0,400.0,2.76,good
8.0,priv,12.0,31.0,single,yes_rec,freelance,35.0,277.0,5000.0,0,1700.0,2963.0,1.71,good
8.0,priv,60.0,30.0,married,no_rec,fixed,35.0,55.0,8000.0,5500,2000.0,2552.0,-1.05,good
4.0,owner,24.0,22.0,single,no_rec,fixed,35.0,97.0,3216.0,0,1000.0,1000.0,1.49,bad
11.0,owner,60.0,54.0,married,no_rec,fixed,45.0,230.0,15000.0,0,1200.0,1415.0,9.25,good
5.0,owner,12.0,60.0,married,no_rec,fixed,60.0,125.0,5000.0,0,400.0,1361.0,1.95,good
7.0,rent,48.0,43.0,married,no_rec,fixed,44.0,92.0,0.0,0,1300.0,1653.0,1.77,bad
9.0,rent,60.0,31.0,single,no_rec,fixed,44.0,87.0,0.0,0,1200.0,1364.0,2.15,good
12.0,owner,60.0,28.0,single,no_rec,fixed,35.0,126.0,15000.0,0,1350.0,1381.0,4.04,good
5.0,parents,36.0,29.0,single,no_rec,fixed,35.0,134.0,0.0,0,300.0,425.0,11.88,good
20.0,owner,36.0,49.0,married,no_rec,freelance,60.0,77.0,44000.0,0,2220.0,2220.0,0.28,good
5.0,parents,60.0,23.0,single,no_rec,freelance,35.0,85.0,0.0,0,948.0,1148.0,3.16,good
11.0,owner,36.0,40.0,married,no_rec,fixed,45.0,203.0,8000.0,4000,900.0,1674.0,4.72,good
1.0,parents,18.0,25.0,single,no_rec,partime,35.0,47.0,0.0,0,400.0,1367.0,0.54,good
20.0,rent,48.0,46.0,married,no_rec,fixed,98.0,230.0,0.0,0,650.0,900.0,9.75,good
10.0,owner,24.0,50.0,married,no_rec,freelance,45.0,102.0,6000.0,0,1000.0,2445.0,1.37,good
1.0,parents,60.0,26.0,single,no_rec,partime,35.0,267.0,0.0,0,2400.0,2599.0,5.8,bad
3.0,priv,24.0,47.0,married,no_rec,fixed,60.0,116.0,4000.0,1500,800.0,1000.0,1.23,bad
11.0,owner,60.0,38.0,married,yes_rec,fixed,60.0,352.0,5000.0,0,1300.0,1850.0,13.48,good
2.0,rent,60.0,36.0,single,no_rec,fixed,52.0,170.0,0.0,0,1300.0,1400.0,5.45,good
18.0,owner,60.0,35.0,married,no_rec,fixed,45.0,92.0,4000.0,0,950.0,1250.0,2.97,good
15.0,priv,48.0,49.0,married,yes_rec,fixed,60.0,112.0,2000.0,1000,900.0,960.0,2.24,bad
2.0,rent,60.0,40.0,single,yes_rec,fixed,104.0,138.0,5000.0,300,1700.0,1879.0,1.09,bad
5.0,parents,12.0,41.0,married,no_rec,freelance,35.0,134.0,0.0,0,900.0,1925.0,1.32,good
13.0,parents,36.0,34.0,single,no_rec,fixed,35.0,90.0,0.0,0,500.0,1014.0,3.96,good
3.0,priv,36.0,53.0,widow,no_rec,others,105.0,84.0,2500.0,500,700.0,890.0,-1.34,bad
0.0,rent,36.0,27.0,married,no_rec,partime,42.0,72.0,0.0,0,700.0,925.0,1.54,bad
0.0,parents,36.0,23.0,single,no_rec,fixed,35.0,200.0,0.0,0,1100.0,2095.0,5.4,bad
0.0,other,60.0,27.0,married,no_rec,freelance,60.0,45.0,0.0,0,1400.0,1453.0,-0.64,bad
0.0,owner,48.0,49.0,married,no_rec,partime,35.0,136.0,5000.0,1600,900.0,1178.0,4.53,bad
9.0,owner,60.0,24.0,married,no_rec,fixed,35.0,125.0,4000.0,0,1000.0,1174.0,5.4,good
12.0,owner,36.0,49.0,married,no_rec,freelance,35.0,78.0,12000.0,2000,1000.0,1200.0,0.83,good
2.0,other,60.0,23.0,married,no_rec,freelance,35.0,140.0,0.0,0,1400.0,1581.0,4.5,good
6.0,parents,60.0,29.0,single,no_rec,freelance,35.0,106.0,3500.0,0,1000.0,1183.0,4.26,bad
9.0,rent,48.0,23.0,married,no_rec,fixed,65.0,197.0,0.0,0,400.0,2305.0,15.84,good
22.0,owner,48.0,44.0,single,no_rec,fixed,35.0,122.0,5000.0,0,900.0,1500.0,4.64,good
0.0,priv,60.0,39.0,married,no_rec,partime,35.0,85.0,1500.0,0,1270.0,1405.0,2.36,bad
0.0,owner,60.0,27.0,single,no_rec,fixed,35.0,87.0,15000.0,0,1000.0,1034.0,3.12,good
18.0,owner,18.0,38.0,married,yes_rec,freelance,60.0,93.0,20000.0,0,950.0,1350.0,0.63,bad
10.0,parents,36.0,50.0,separated,no_rec,fixed,35.0,86.0,0.0,0,700.0,1473.0,2.62,good
1.0,priv,48.0,63.0,married,no_rec,others,35.0,109.0,2000.0,0,500.0,1400.0,7.1,bad
2.0,other,30.0,21.0,single,no_rec,fixed,35.0,53.0,5000.0,0,1000.0,1525.0,0.54,good
30.0,owner,48.0,53.0,married,no_rec,freelance,45.0,341.0,38000.0,0,1600.0,2120.0,8.88,good
3.0,parents,36.0,28.0,single,no_rec,fixed,35.0,91.0,0.0,0,1000.0,2050.0,2.02,good
15.0,owner,60.0,48.0,married,no_rec,fixed,45.0,105.0,3000.0,0,250.0,1092.0,14.4,good
10.0,other,60.0,50.0,single,no_rec,fixed,35.0,147.0,0.0,0,1080.0,1152.0,6.22,good
1.0,parents,36.0,26.0,single,yes_rec,partime,35.0,335.0,0.0,0,600.0,700.0,18.0,bad
5.0,parents,48.0,28.0,married,no_rec,fixed,35.0,173.0,0.0,0,1600.0,1630.0,4.14,bad
3.0,rent,60.0,24.0,single,no_rec,fixed,60.0,147.0,0.0,0,1050.0,1351.0,4.97,good
11.0,owner,60.0,28.0,married,no_rec,fixed,75.0,260.0,24000.0,0,1400.0,1852.0,7.93,good
4.0,rent,36.0,24.0,married,no_rec,partime,55.0,100.0,0.0,0,650.0,725.0,2.49,bad
