Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Savings
good,12,parents,60,27,single,no_rec,fixed,35,150,0,0,1350,1750,5.11
good,7,owner,60,44,married,no_rec,fixed,45,112,3500,0,1450,1625,2.77
good,5,owner,60,40,married,yes_rec,fixed,60,134,3500,0,1200,1291,3.7
bad,2,owner,60,32,married,yes_rec,fixed,60,101,7000,2500,1600,1850,0.6
good,14,owner,60,29,married,no_rec,fixed,35,143,5000,0,1400,1668,4.63
bad,5,priv,72,29,married,no_rec,fixed,45,92,1500,850,1450,1516,1.91
bad,1,other,36,40,married,yes_rec,fixed,75,150,0,0,800,800,3.38
good,2,rent,48,41,separated,no_rec,fixed,61,162,0,0,900,1178,5.39
bad,1,owner,48,34,married,no_rec,others,60,45,2500,0,1000,1476,-0.72
good,13,owner,24,37,single,no_rec,fixed,35,100,3000,0,800,1494,1.95
good,12,owner,48,42,married,no_rec,fixed,60,118,5000,0,900,1350,3.09
good,0,parents,36,22,married,no_rec,partime,35,72,0,0,650,950,2.05
good,6,parents,12,27,single,no_rec,freelance,35,129,0,0,400,1777,2.82
good,3,parents,36,29,single,no_rec,partime,35,110,0,0,800,1428,3.38
good,5,owner,36,58,married,no_rec,others,35,80,7000,0,750,1150,2.16
good,12,owner,36,34,married,no_rec,fixed,60,97,4500,96,600,1253,2.16
good,14,owner,60,43,married,no_rec,fixed,45,103,4000,0,950,1206,3.66
bad,0,owner,36,42,married,no_rec,fixed,75,127,7000,0,2500,3058,0.75
bad,15,owner,60,31,married,yes_rec,fixed,45,96,4000,0,960,1031,3.19
bad,1,priv,48,55,married,no_rec,fixed,60,94,8000,840,900,1050,1.37
good,7,parents,6,28,single,no_rec,fixed,35,93,68,0,600,1827,0.58
good,0,parents,60,24,single,no_rec,fixed,35,148,12000,0,1150,1275,5.9
good,2,owner,60,44,married,no_rec,fixed,75,274,6000,0,1600,2070,7.46
good,5,parents,60,59,married,no_rec,others,35,140,5000,0,650,730,9.69
good,20,rent,48,44,widow,yes_rec,freelance,43,77,0,0,550,1499,2.97
good,1,parents,36,27,single,no_rec,fixed,35,91,0,0,1000,1866,2.02
bad,0,rent,36,34,single,no_rec,partime,44,85,0,0,325,375,4.54
bad,29,owner,60,50,widow,no_rec,fixed,35,175,6000,0,1143,1143,7.35
good,6,ignore,24,37,married,no_rec,fixed,75,466,10000,800,1678,1678,5.48
good,3,owner,48,42,married,no_rec,fixed,45,150,20000,3000,1500,2163,2.4
bad,1,parents,48,22,single,no_rec,partime,35,52,0,0,1200,1442,0.68
good,4,rent,36,35,married,no_rec,partime,52,72,0,0,350,899,2.06
good,0,owner,36,37,married,no_rec,freelance,60,162,15000,0,400,750,9.18
good,13,owner,36,50,married,no_rec,fixed,45,139,1800,0,715,1683,4.73
good,12,parents,60,32,married,no_rec,fixed,35,105,0,0,1400,1780,3
good,5,owner,60,58,married,no_rec,freelance,45,93,45000,0,1500,2090,1.92
good,22,owner,48,48,married,no_rec,freelance,75,642,37000,0,1000,1484,27.22
good,15,owner,60,56,married,yes_rec,freelance,45,155,10500,0,1250,1392,5.28
good,30,owner,60,53,married,no_rec,fixed,35,120,4000,0,1250,1401,4.08
good,3,rent,36,45,married,no_rec,freelance,61,155,10000,0,1000,1500,3.38
good,20,owner,48,37,separated,no_rec,fixed,35,165,8000,1000,1300,2500,4.43
good,0,parents,24,23,married,no_rec,partime,35,150,0,0,500,1175,5.52
bad,5,rent,60,29,married,no_rec,fixed,56,105,0,0,1350,1396,2.18
good,1,parents,60,20,single,no_rec,fixed,35,65,0,0,1000,1479,1.8
bad,5,owner,12,27,married,no_rec,fixed,45,86,2500,0,1000,1600,0.49
bad,3,rent,60,34,married,no_rec,freelance,45,49,0,0,1000,1625,0.24
good,10,rent,48,39,married,no_rec,fixed,51,163,0,0,880,1345,6.11
good,3,other,60,32,married,no_rec,freelance,35,101,0,0,1000,1731,3.96
good,5,owner,6,52,married,no_rec,fixed,35,122,2000,0,250,1500,2.09
bad,4,rent,36,34,married,no_rec,fixed,73,126,0,0,1000,1250,1.91
bad,3,owner,36,28,married,no_rec,partime,35,100,3000,0,1000,1851,2.34
bad,1,other,36,37,married,no_rec,freelance,60,27,0,0,850,1000,-1.4
good,5,owner,36,45,married,no_rec,fixed,75,167,7000,2300,400,800,6.21
bad,14,rent,48,33,married,no_rec,fixed,65,45,0,0,1300,1695,-0.74
good,27,owner,36,53,married,yes_rec,fixed,35,136,4000,0,350,1389,10.39
good,1,owner,48,39,married,no_rec,fixed,45,150,10500,0,1300,1392,3.88
good,24,owner,18,38,married,yes_rec,fixed,45,32,7000,90,300,400,-0.83
good,15,owner,24,29,married,no_rec,fixed,45,130,4000,0,400,899,5.1
good,20,owner,60,36,married,no_rec,fixed,45,218,5000,2500,1600,2478,5.55
good,31,owner,48,57,married,yes_rec,freelance,60,230,19400,1781,600,887,12.18
bad,0,owner,60,24,married,no_rec,others,35,104,7000,2500,1350,1425,1.96
good,7,owner,36,36,married,no_rec,fixed,45,103,4000,0,325,1626,6.42
good,9,rent,48,23,married,no_rec,fixed,47,118,0,0,1500,1643,2.27
bad,0,rent,36,36,married,no_rec,partime,84,240,0,0,1050,1342,5.35
good,18,other,36,52,married,no_rec,fixed,35,120,0,0,600,1418,5.1
good,19,priv,60,54,married,no_rec,fixed,45,80,3500,0,1300,1534,1.62
good,2,rent,36,45,single,no_rec,fixed,45,99,,0,350,555,5.55
good,8,owner,36,53,married,no_rec,fixed,45,254,6000,0,350,575,21.5
good,12,owner,60,27,married,no_rec,fixed,35,167,4000,0,1000,1537,7.92
good,16,rent,60,47,married,yes_rec,fixed,72,120,0,0,1150,1428,2.5
good,26,owner,36,44,married,no_rec,fixed,75,108,6000,0,1606,2605,0.74
good,32,owner,36,56,married,no_rec,fixed,60,152,7000,0,1000,2950,3.31
good,12,priv,12,41,married,no_rec,freelance,75,111,20000,0,1200,2130,0.36
good,1,owner,60,59,married,no_rec,others,45,228,10000,0,1150,1150,9.55
good,14,owner,48,48,married,yes_rec,fixed,60,107,5000,0,850,1801,2.65
good,7,rent,60,56,married,no_rec,fixed,55,101,0,0,790,1106,3.49
good,13,parents,36,27,single,no_rec,fixed,35,105,0,0,500,800,5.04
bad,1,parents,48,36,married,no_rec,partime,60,150,0,0,1000,1148,4.32
good,0,priv,60,31,married,no_rec,freelance,45,165,4500,0,1550,1954,4.65
good,5,owner,60,49,married,yes_rec,fixed,60,125,14000,0,1000,1297,3.9
good,30,rent,24,53,married,no_rec,freelance,69,240,25000,0,1000,2200,4.1
good,21,owner,48,53,married,no_rec,fixed,35,110,3000,0,1000,1674,3.6
good,11,owner,60,38,married,no_rec,freelance,35,122,3500,0,1000,1182,5.22
good,11,rent,60,50,married,no_rec,freelance,50,152,0,0,1400,1637,4.37
good,4,parents,48,21,single,no_rec,fixed,35,60,4000,0,600,1320,2
bad,2,rent,60,41,married,no_rec,freelance,44,90,0,0,1800,2213,1.53
good,20,owner,24,46,married,no_rec,freelance,35,40,17000,0,1000,1895,0.12
good,26,owner,60,54,married,no_rec,freelance,60,186,80000,0,1600,2257,4.73
good,20,owner,36,48,married,no_rec,fixed,60,131,3500,0,1000,2188,2.56
good,1,parents,24,26,single,no_rec,fixed,45,153,18500,0,500,1505,5.18
good,8,priv,36,33,married,no_rec,freelance,45,159,5100,0,600,1124,6.84
good,12,priv,48,37,married,no_rec,freelance,60,100,9000,0,1200,1995,1.6
good,4,owner,60,37,married,no_rec,freelance,35,128,18000,0,800,1560,6.98
good,4,owner,60,37,married,no_rec,freelance,35,128,18000,0,800,1560,6.98
bad,4,priv,60,43,married,yes_rec,fixed,45,109,0,0,1050,1530,3.66
good,2,owner,60,33,married,no_rec,fixed,60,198,4600,3500,700,760,8.83
bad,13,rent,48,28,married,yes_rec,fixed,54,190,0,0,800,1157,8.16
good,28,owner,24,49,married,no_rec,fixed,35,73,2700,0,400,500,2.28
bad,5,parents,24,28,single,yes_rec,freelance,35,32,0,0,400,640,-0.18
good,15,owner,60,32,divorced,no_rec,freelance,35,192,6000,3300,1550,1612,4.8
good,21,owner,36,51,married,no_rec,fixed,75,160,1500,0,900,1221,3.4
good,3,owner,60,28,married,yes_rec,partime,60,122,5000,1000,800,1484,3.9
good,2,owner,36,30,married,no_rec,freelance,35,84,4000,0,1100,1850,1.6
good,14,owner,48,51,married,no_rec,fixed,45,130,2000,0,1400,1700,2.91
good,6,priv,60,45,married,no_rec,fixed,60,169,2500,300,1250,1565,5.09
good,4,parents,24,40,single,no_rec,fixed,35,150,5500,600,500,1672,5.23
good,1,rent,60,29,married,no_rec,fixed,59,142,0,0,700,1344,7.11
good,5,priv,36,32,married,no_rec,fixed,75,101,40000,0,1400,1444,0.67
bad,2,parents,36,24,single,no_rec,fixed,35,65,0,0,895,895,1.21
good,0,owner,60,30,single,no_rec,partime,35,285,8000,0,850,1251,17.65
good,14,priv,48,42,married,no_rec,fixed,90,151,8000,6300,1000,1650,-0.1
bad,0,rent,48,49,married,no_rec,partime,52,72,0,0,500,950,1.92
bad,4,rent,60,34,single,no_rec,fixed,43,80,0,0,1500,2218,1.48
bad,2,owner,36,29,single,no_rec,freelance,35,71,3000,0,950,1300,1.36
bad,15,owner,48,50,married,yes_rec,freelance,60,95,148,1,4000,6146,0.42
bad,11,owner,48,26,married,no_rec,fixed,35,135,3500,0,200,1871,24
good,25,owner,48,48,married,yes_rec,fixed,35,202,4000,0,800,1800,10.02
good,21,owner,36,50,divorced,no_rec,freelance,35,37,80000,0,1250,1423,0.06
bad,2,owner,36,21,single,yes_rec,freelance,35,25,13000,4000,1000,1200,-1.8
good,20,owner,36,63,married,no_rec,freelance,35,110,6000,0,1000,1675,2.7
good,9,owner,60,32,married,no_rec,fixed,45,103,4500,0,1100,1293,3.16
good,15,owner,60,51,married,no_rec,fixed,60,216,5000,0,1000,1200,9.36
good,5,parents,60,25,single,no_rec,fixed,35,75,0,0,1200,1300,2
bad,1,other,60,32,married,yes_rec,partime,35,114,4000,500,1150,1661,3.86
good,14,owner,60,28,married,yes_rec,fixed,35,198,7000,900,1000,1850,9.24
good,9,rent,48,32,married,yes_rec,fixed,87,270,0,0,1000,1640,8.78
good,7,owner,12,45,widow,yes_rec,freelance,75,200,15000,0,600,1130,2.5
good,1,parents,24,21,single,no_rec,fixed,35,64,3000,0,700,1250,0.99
good,19,owner,24,35,married,no_rec,fixed,60,90,4000,0,200,1147,3.6
good,12,owner,60,27,married,no_rec,fixed,35,132,3000,1400,1400,1428,3.56
good,11,owner,60,26,married,no_rec,fixed,35,70,5000,0,1050,1273,2
good,1,parents,48,21,single,no_rec,partime,35,164,0,0,1400,1503,4.42
good,2,owner,24,40,married,no_rec,freelance,60,68,5000,0,680,1682,0.28
good,6,parents,48,37,married,no_rec,fixed,45,179,0,0,1000,1530,6.43
good,5,owner,60,35,married,no_rec,freelance,45,84,25000,0,1500,1850,1.56
good,25,priv,60,58,married,no_rec,fixed,35,164,5000,1000,1500,2000,4.76
bad,15,owner,60,50,widow,yes_rec,freelance,35,25,15000,2520,880,951,-2.4
good,5,parents,24,25,single,no_rec,partime,35,111,0,0,750,1125,2.43
good,13,owner,60,43,married,no_rec,fixed,45,123,3500,0,1600,1805,2.93
good,35,rent,60,52,married,no_rec,fixed,83,384,3000,3000,900,1633,18.07
good,6,parents,60,41,married,no_rec,fixed,75,217,0,0,1230,1238,6.93
good,28,owner,30,54,married,no_rec,fixed,45,234,15000,0,1250,2166,4.54
good,25,owner,36,50,married,no_rec,freelance,60,345,25000,3000,2300,3295,3.99
good,0,owner,60,61,married,no_rec,others,35,113,3000,0,1300,1726,3.6
good,20,other,48,47,married,no_rec,fixed,45,182,0,0,1200,1431,5.48
good,15,parents,48,30,separated,no_rec,fixed,35,126,0,0,850,1075,5.14
bad,5,owner,36,35,separated,no_rec,freelance,45,99,2000,0,750,975,2.59
good,3,parents,24,20,single,no_rec,fixed,35,170,2000,0,500,1624,6.48
good,2,owner,48,57,married,no_rec,fixed,45,184,4000,0,1000,1500,6.67
bad,1,owner,60,43,married,no_rec,partime,75,147,6000,2000,750,1256,4.16
good,10,owner,36,43,married,no_rec,fixed,60,200,6500,0,1370,1717,3.68
good,15,owner,60,29,married,no_rec,fixed,45,42,15000,4800,1500,2519,-2.04
bad,0,rent,60,38,married,no_rec,fixed,67,69,0,0,1200,1497,0.1
good,0,rent,36,25,single,no_rec,partime,44,93,0,0,800,1212,2.21
bad,0,owner,36,27,married,no_rec,freelance,45,69,3500,1500,600,780,0.54
good,4,other,48,20,single,no_rec,fixed,35,245,0,0,1126,1631,8.95
bad,1,rent,36,44,married,yes_rec,fixed,54,88,0,0,500,650,2.45
bad,16,owner,60,44,married,no_rec,fixed,35,150,2500,400,2000,2190,3.33
good,0,parents,12,22,single,no_rec,others,35,42,0,0,200,748,0.42
good,15,owner,48,29,married,no_rec,freelance,45,176,16200,0,1400,2475,4.49
good,15,rent,24,42,married,yes_rec,fixed,41,64,0,0,200,400,2.76
good,8,priv,12,31,single,yes_rec,freelance,35,277,5000,0,1700,2963,1.71
good,8,priv,60,30,married,no_rec,fixed,35,55,8000,5500,2000,2552,-1.05
bad,4,owner,24,22,single,no_rec,fixed,35,97,3216,0,1000,1000,1.49
good,11,owner,60,54,married,no_rec,fixed,45,230,15000,0,1200,1415,9.25
good,5,owner,12,60,married,no_rec,fixed,60,125,5000,0,400,1361,1.95
bad,7,rent,48,43,married,no_rec,fixed,44,92,0,0,1300,1653,1.77
good,9,rent,60,31,single,no_rec,fixed,44,87,0,0,1200,1364,2.15
good,12,owner,60,28,single,no_rec,fixed,35,126,15000,0,1350,1381,4.04
good,5,parents,36,29,single,no_rec,fixed,35,134,0,0,300,425,11.88
good,20,owner,36,49,married,no_rec,freelance,60,77,44000,0,2220,2220,0.28
good,5,parents,60,23,single,no_rec,freelance,35,85,0,0,948,1148,3.16
good,11,owner,36,40,married,no_rec,fixed,45,203,8000,4000,900,1674,4.72
good,1,parents,18,25,single,no_rec,partime,35,47,0,0,400,1367,0.54
good,20,rent,48,46,married,no_rec,fixed,98,230,0,0,650,900,9.75
good,10,owner,24,50,married,no_rec,freelance,45,102,6000,0,1000,2445,1.37
bad,1,parents,60,26,single,no_rec,partime,35,267,0,0,2400,2599,5.8
bad,3,priv,24,47,married,no_rec,fixed,60,116,4000,1500,800,1000,1.23
good,11,owner,60,38,married,yes_rec,fixed,60,352,5000,0,1300,1850,13.48
good,2,rent,60,36,single,no_rec,fixed,52,170,0,0,1300,1400,5.45
good,18,owner,60,35,married,no_rec,fixed,45,92,4000,0,950,1250,2.97
bad,15,priv,48,49,married,yes_rec,fixed,60,112,2000,1000,900,960,2.24
bad,2,rent,60,40,single,yes_rec,fixed,104,138,5000,300,1700,1879,1.09
good,5,parents,12,41,married,no_rec,freelance,35,134,0,0,900,1925,1.32
good,13,parents,36,34,single,no_rec,fixed,35,90,0,0,500,1014,3.96
bad,3,priv,36,53,widow,no_rec,others,105,84,2500,500,700,890,-1.34
bad,0,rent,36,27,married,no_rec,partime,42,72,0,0,700,925,1.54
bad,0,parents,36,23,single,no_rec,fixed,35,200,0,0,1100,2095,5.4
bad,0,other,60,27,married,no_rec,freelance,60,45,0,0,1400,1453,-0.64
bad,0,owner,48,49,married,no_rec,partime,35,136,5000,1600,900,1178,4.53
good,9,owner,60,24,married,no_rec,fixed,35,125,4000,0,1000,1174,5.4
good,12,owner,36,49,married,no_rec,freelance,35,78,12000,2000,1000,1200,0.83
good,2,other,60,23,married,no_rec,freelance,35,140,0,0,1400,1581,4.5
bad,6,parents,60,29,single,no_rec,freelance,35,106,3500,0,1000,1183,4.26
good,9,rent,48,23,married,no_rec,fixed,65,197,0,0,400,2305,15.84
good,22,owner,48,44,single,no_rec,fixed,35,122,5000,0,900,1500,4.64
bad,0,priv,60,39,married,no_rec,partime,35,85,1500,0,1270,1405,2.36
good,0,owner,60,27,single,no_rec,fixed,35,87,15000,0,1000,1034,3.12
bad,18,owner,18,38,married,yes_rec,freelance,60,93,20000,0,950,1350,0.63
good,10,parents,36,50,separated,no_rec,fixed,35,86,0,0,700,1473,2.62
bad,1,priv,48,63,married,no_rec,others,35,109,2000,0,500,1400,7.1
good,2,other,30,21,single,no_rec,fixed,35,53,5000,0,1000,1525,0.54
good,30,owner,48,53,married,no_rec,freelance,45,341,38000,0,1600,2120,8.88
good,3,parents,36,28,single,no_rec,fixed,35,91,0,0,1000,2050,2.02
good,15,owner,60,48,married,no_rec,fixed,45,105,3000,0,250,1092,14.4
good,10,other,60,50,single,no_rec,fixed,35,147,0,0,1080,1152,6.22
bad,1,parents,36,26,single,yes_rec,partime,35,335,0,0,600,700,18
bad,5,parents,48,28,married,no_rec,fixed,35,173,0,0,1600,1630,4.14
good,3,rent,60,24,single,no_rec,fixed,60,147,0,0,1050,1351,4.97
good,11,owner,60,28,married,no_rec,fixed,75,260,24000,0,1400,1852,7.93
bad,4,rent,36,24,married,no_rec,partime,55,100,0,0,650,725,2.49
good,12,owner,48,35,single,no_rec,fixed,45,264,25000,1700,1000,1560,9.7
good,4,owner,24,49,married,no_rec,fixed,45,132,15000,0,850,1338,2.46
good,1,parents,60,23,single,no_rec,fixed,35,53,80000,0,1150,1409,0.94
good,3,owner,60,51,married,no_rec,fixed,35,123,25000,0,1800,2208,2.93
good,12,priv,60,45,married,no_rec,fixed,45,292,1,0,950,997,15.6
bad,29,rent,60,55,married,yes_rec,fixed,45,100,0,0,1400,1530,2.36
good,3,owner,60,64,widow,no_rec,others,35,135,2500,0,650,660,9.23
good,0,owner,60,42,married,yes_rec,partime,35,90,3000,1500,1200,1438,2
bad,2,ignore,12,32,married,yes_rec,fixed,45,60,3000,0,1000,1800,0.18
good,29,owner,48,60,married,no_rec,fixed,35,152,3500,0,1050,1550,5.35
good,20,owner,24,42,married,yes_rec,freelance,60,145,10000,0,1000,1622,2.04
good,2,parents,60,23,single,yes_rec,fixed,35,80,0,0,1570,1671,1.72
good,22,owner,48,53,married,no_rec,fixed,35,110,5000,0,1500,1683,2.4
good,14,parents,36,30,married,no_rec,fixed,35,172,0,0,1100,1505,4.48
good,5,other,24,33,married,no_rec,fixed,60,115,0,0,400,1600,3.3
good,8,owner,36,37,married,yes_rec,fixed,75,190,20000,0,1000,2105,4.14
good,5,owner,60,26,married,no_rec,fixed,35,56,6000,0,1100,1151,1.15
good,23,owner,48,45,married,no_rec,fixed,90,298,10000,3500,500,1111,16.61
good,1,owner,60,28,married,yes_rec,fixed,35,72,6000,0,1150,2100,1.93
bad,0,rent,12,23,married,no_rec,partime,43,80,0,0,200,1200,2.22
good,40,owner,36,59,married,no_rec,freelance,35,184,17000,3000,500,1571,8.57
good,6,owner,60,22,single,no_rec,fixed,45,233,10000,0,850,1014,13.27
good,1,parents,60,33,married,no_rec,fixed,60,355,12000,0,1900,2150,9.32
good,3,parents,48,25,single,no_rec,fixed,35,32,0,0,700,1114,-0.21
bad,0,parents,60,22,single,no_rec,partime,35,49,0,0,1250,1316,0.67
good,8,owner,36,25,married,no_rec,fixed,35,185,3000,0,1600,2202,3.38
good,2,rent,60,28,single,no_rec,fixed,47,115,0,0,1000,1015,4.08
good,1,parents,60,21,single,yes_rec,freelance,35,73,0,0,800,899,2.85
bad,0,owner,48,42,separated,yes_rec,fixed,60,119,15000,0,800,800,3.54
bad,3,priv,60,35,married,yes_rec,fixed,45,219,1000,0,1000,1232,10.44
good,14,owner,48,44,married,no_rec,fixed,60,105,3000,0,500,1745,4.32
bad,8,rent,60,58,married,no_rec,fixed,35,267,0,0,1700,2136,8.19
good,6,rent,60,23,married,no_rec,fixed,48,134,0,0,1000,1064,5.16
bad,0,owner,60,41,married,no_rec,partime,45,40,4500,80,800,825,-0.44
good,3,other,60,27,single,no_rec,fixed,35,184,4700,700,1400,1640,6.09
good,1,parents,60,20,married,no_rec,partime,35,90,0,0,1370,1499,2.41
bad,7,rent,60,22,married,no_rec,partime,47,119,0,0,1040,1200,4.15
good,2,priv,60,21,single,no_rec,freelance,35,170,4000,0,1000,1522,8.1
good,19,priv,60,55,married,no_rec,fixed,45,118,4000,0,1300,1661,3.37
good,0,parents,12,24,single,no_rec,freelance,35,85,0,0,240,240,2.5
good,1,parents,36,23,single,no_rec,fixed,35,95,0,0,1000,1639,2.16
good,4,rent,48,33,married,no_rec,fixed,58,133,0,0,1500,1784,2.4
good,4,parents,30,30,single,no_rec,fixed,35,81,0,0,600,775,2.3
good,2,priv,60,35,married,no_rec,fixed,35,190,9900,2000,700,782,11.57
good,20,owner,60,54,married,no_rec,fixed,60,191,5000,0,600,1400,13.1
good,1,other,24,46,married,no_rec,partime,45,70,2500,0,390,590,1.54
good,10,rent,48,53,married,no_rec,fixed,48,127,0,0,500,1000,7.58
bad,4,rent,60,58,married,yes_rec,freelance,60,84,0,0,900,2906,1.6
good,3,owner,60,41,married,no_rec,freelance,60,142,14000,0,1889,1889,2.6
good,15,owner,60,41,married,no_rec,fixed,35,125,10000,0,1000,1040,5.4
good,5,rent,48,26,separated,no_rec,fixed,53,178,0,0,1200,2279,5
good,26,owner,48,49,married,no_rec,fixed,60,240,2000,0,1750,2047,4.94
good,6,owner,36,23,married,no_rec,fixed,45,125,3500,1500,650,1158,3.6
good,8,rent,54,29,married,no_rec,fixed,43,80,0,0,1000,1241,2
bad,15,owner,48,53,married,no_rec,freelance,45,200,15000,3500,1650,2000,3.49
good,1,parents,12,21,single,no_rec,others,35,94,0,0,800,1428,0.89
good,7,owner,36,25,married,no_rec,fixed,35,70,3000,750,650,700,1.52
bad,10,rent,60,38,married,yes_rec,freelance,60,110,8000,0,2200,2387,1.36
good,19,owner,36,47,married,no_rec,fixed,35,110,12000,1600,1400,1883,1.52
good,7,owner,60,26,married,no_rec,fixed,35,132,5000,2400,650,900,6.74
good,10,priv,36,41,married,no_rec,fixed,45,168,11500,4000,250,500,11.95
good,20,parents,36,38,married,yes_rec,freelance,60,64,25000,0,1500,1650,0.1
bad,2,priv,24,41,married,yes_rec,freelance,90,19,5000,0,800,1900,-2.13
good,5,rent,24,36,married,no_rec,fixed,70,100,0,0,700,2995,1.03
good,2,other,36,31,married,no_rec,fixed,45,130,0,0,600,1135,5.1
bad,2,priv,48,44,married,no_rec,others,60,95,4300,0,1250,1250,1.34
good,3,parents,60,23,single,no_rec,freelance,45,70,4000,0,1000,1330,1.5
good,10,rent,36,45,married,yes_rec,fixed,83,383,0,0,800,4300,13.5
bad,10,owner,48,35,married,no_rec,fixed,45,63,5000,350,1000,1580,0.7
good,0,parents,48,20,single,no_rec,partime,35,215,15000,0,1100,1100,7.85
good,4,parents,60,26,single,no_rec,fixed,35,104,2500,2000,1048,1048,2.81
good,2,parents,48,27,married,no_rec,fixed,45,164,0,0,1100,1464,5.19
good,20,owner,30,55,married,no_rec,freelance,75,209,25000,0,1100,1930,3.65
good,0,parents,48,19,single,no_rec,partime,35,53,0,0,1250,1310,0.69
good,1,owner,12,34,married,no_rec,freelance,60,261,12000,0,400,600,6.03
good,4,rent,60,29,married,yes_rec,fixed,59,142,1000,0,1250,1267,3.98
good,18,owner,60,51,married,yes_rec,fixed,45,182,5000,0,1500,1500,5.48
good,1,rent,60,23,married,yes_rec,fixed,54,92,0,0,1450,1626,1.57
good,15,priv,60,31,married,no_rec,fixed,60,100,2500,800,1000,1323,1.92
bad,0,rent,60,36,married,no_rec,others,47,121,0,0,900,1423,4.93
good,6,other,60,20,married,no_rec,fixed,45,130,0,0,1250,1404,4.08
bad,10,priv,60,30,married,no_rec,fixed,35,123,2000,0,1600,1600,3.3
bad,10,owner,60,62,married,no_rec,fixed,60,78,6000,0,1130,1130,0.96
good,4,other,36,27,single,no_rec,freelance,35,41,0,0,200,795,1.08
good,6,parents,48,27,single,no_rec,fixed,35,113,4000,0,990,995,3.78
good,6,priv,60,35,married,no_rec,fixed,45,160,3000,1200,900,1612,6.87
good,2,owner,48,50,married,no_rec,fixed,35,86,4000,0,900,1221,2.72
good,14,parents,60,31,married,no_rec,fixed,35,100,0,0,1500,1500,2.6
bad,,other,36,19,single,no_rec,fixed,35,100,0,0,650,650,3.6
bad,1,parents,60,38,married,no_rec,partime,60,92,3500,0,1000,1025,1.92
bad,10,owner,48,63,married,yes_rec,freelance,35,134,3000,0,4000,4769,1.19
good,3,priv,60,27,married,no_rec,fixed,45,194,3500,1000,700,1083,11.91
good,2,owner,36,23,,no_rec,freelance,45,135,10000,0,1250,1400,2.59
bad,2,parents,60,25,single,yes_rec,partime,35,65,0,0,1500,1892,1.2
good,5,,60,30,married,no_rec,freelance,45,189,0,0,2000,2312,4.32
good,2,owner,48,57,married,yes_rec,,45,200,15000,0,1300,2700,5.72
good,3,owner,36,40,married,no_rec,fixed,35,158,,0,700,850,6.33
good,25,owner,,48,married,no_rec,fixed,35,97,3500,0,225,525,6.61
